bucket_max,ingot_sem,ingot_sum,bucket_kurt,mould_ptp,oil_pressure_min,ingot_ptp,mould_max,bucket_sem,bucket_min,mould_sum,ingot_mode,bucket_skew,bucket_var,ingot_var,ingot_min,bucket_sum,mould_sem,ingot_iqr,ingot_kurt,ingot_skew,mould_iqr,ingot_std,bucket_iqr,mould_kurt,oil_pressure_kurt,mould_min,bucket_ptp,ingot_mean,ingot_median,mould_skew,oil_pressure_skew,oil_pressure_sum,bucket_mode,ingot_max,bucket_std,mould_var,mould_std,final label
0.3675334,1.1386154,-1.4017344,-0.037026316,-0.12641251,0.17649183,1.0453941,0.8904061,-0.17933509,0.28167802,0.9367286,-0.8559966,-0.25077206,-0.119311295,0.56469333,-0.70018226,0.3911965,-0.10871504,-0.32235497,-0.89154327,0.35959113,-0.049857907,1.2824701,-0.21053113,-0.3909892,0.16918544,0.944631,0.24424297,0.4374512,0.58297247,-0.5760339,-0.8353986,0.39187863,-0.16014034,0.39863375,-0.12798713,-0.09411614,-0.098278016,0
-0.027176458,-0.07618879,-0.94137424,-0.8702655,0.5898075,-0.09507159,0.009177619,1.0158025,0.7763772,-0.27390665,1.0738739,-0.659367,1.4442997,0.23104712,-0.23100089,0.28925222,0.2967034,0.46578613,-0.28572446,-0.9420917,1.2565908,0.7204427,-0.06732646,1.9514414,-0.4851361,-0.6333033,0.8277485,0.48889807,-0.07344649,-0.102558576,-0.27222636,0.7434882,0.41011235,-0.5523721,0.30597928,0.94065803,-0.0413982,0.5505427,1
0.18898098,-0.212409,0.9297893,-0.16862407,0.23154472,-0.08362855,1.6260788,-1.7819926,0.12954831,0.1498031,-1.2485317,0.7836431,-0.083280854,-0.05507114,-0.214025,-1.2454655,0.022107903,-0.078765444,-0.13336301,2.5069308,-1.7904586,-0.08695835,-0.013948491,-0.0023860664,3.6657417,-0.33786145,-1.8832117,0.11563578,0.5643227,0.5310624,3.3489716,-0.056932967,-0.07616204,-0.321329,0.45996267,0.122999765,-0.09348735,-0.07262192,0
0.7389403,-0.19231495,-1.0767452,0.20865305,-0.14882706,0.25459573,-0.65884286,-0.35680723,-0.21139269,0.6547402,0.24646689,0.76838833,-0.5730775,-0.11520629,-0.3039265,1.0262165,0.89706504,-0.12749991,-0.32270375,-0.08097206,-0.45837998,-0.086020686,-0.36575317,-0.26246086,-0.36211202,0.7670323,-0.31061763,0.31394857,0.55409694,0.524713,-0.29886594,-0.7004183,0.73962253,0.18578468,0.3477253,-0.11054961,-0.09446074,-0.11496418,0
0.35355502,-0.2635709,0.15072167,0.15788552,-0.1923788,0.1137038,0.26192066,-0.46749252,1.3126779,-0.43926725,-0.21365914,-0.14647017,-0.5161676,0.42903006,-0.281996,-0.8987544,0.18444255,-0.14763851,-0.21938768,0.9038238,-0.942519,-0.10010976,-0.2584351,-0.098503225,-0.36605388,-0.4261803,-0.4078649,1.6576643,-0.4283879,-0.40028504,-0.5038811,0.6359731,0.113696,-0.8266429,-0.64078677,1.371337,-0.0949363,-0.14376777,0
0.17078578,-0.18724601,0.13366804,0.14737004,-0.19438927,0.32746193,0.5920021,0.42365566,0.032987896,0.23379458,-0.20131472,0.88931865,-0.51593876,-0.11375533,-0.22891791,-0.13842928,-0.5167132,-0.12987487,0.18804276,-0.19761848,0.014755543,-0.08967302,-0.060569458,-0.25495452,-0.4026941,-0.6797809,0.4951616,-0.092637345,0.47320914,0.42325503,-0.13475275,0.83249503,-0.5097995,0.4638545,0.49001193,-0.1044399,-0.094799295,-0.13446935,0
0.25894243,-0.28776854,0.8668586,-0.08385249,-0.2029936,0.15868373,-0.0158496,-1.9159206,0.12171582,0.07753409,-1.2862335,0.7661141,-0.18759516,-0.062859535,-0.28787014,0.3734091,-0.09063683,-0.1333326,0.076516695,-0.42221466,0.28676274,-0.074230246,-0.28498334,-0.113388486,-0.4306548,-0.73455095,-1.8708735,0.41430104,0.41968724,0.39743462,-0.39701283,0.87113816,-0.08260253,-0.37378833,0.3654455,0.09473332,-0.09474573,-0.1310978,0
0.47655565,-0.18984209,-0.84193146,0.10726807,-0.16342957,0.13533011,-0.60299385,-0.37935448,0.04265821,0.47380534,-0.2864135,0.07922195,-0.44541818,-0.08273455,-0.28934285,0.9718475,0.10158506,-0.12594235,-0.31271034,-0.47051254,-0.13499108,-0.09280854,-0.29185665,-0.1894305,-0.35615924,0.39885536,-0.32847625,0.09920579,0.5462606,0.52771187,-0.082062885,-0.71026117,-0.050519012,0.0020063121,0.3516526,0.02015305,-0.094610706,-0.12311857,0
0.53913546,8.641438,-1.7211264,0.32716465,-0.026664438,0.25277373,0.9013837,-0.32159713,-0.24943529,0.60234165,0.46983248,0.7650967,-0.6983861,-0.11298915,3.788095,-0.6132062,1.2279695,-0.13867667,1.9538684,-2.8941896e-08,0.7568221,-0.09832843,3.6419032,-0.2376722,1.1402378,-0.14019375,-0.31655833,-0.0206133,-0.22549619,0.5286299,1.3104246,0.37038854,1.0778168,0.8121467,0.33401373,-0.10122474,-0.09462856,-0.124135315,0
-0.25183067,-0.3542231,0.28945392,-0.9175869,-0.21312499,0.083714455,-0.8742233,-0.39788193,0.14056014,0.41826093,-2.4491038,0.1540734,1.6634212,-0.25338814,-0.33088186,1.2425458,-3.0068996,0.09360262,-0.19073638,-0.43137777,0.25066644,-0.12356296,-0.5553381,0.0035872555,-0.06645745,0.00635343,-0.3303165,-1.3918153,0.49649218,0.4499484,0.76644033,-0.7900689,-3.1021008,-0.08638349,0.33939543,-0.96413535,-0.094521284,-0.1181776,0
-4.1912017,-0.4071867,-1.7263187,-0.06310811,-0.33131394,-5.884825,-1.5738529,-1.2883582,-1.19182,-3.714801,-2.6351855,-2.2622106,3.7838724,-0.27469265,-0.34337935,-1.5891652,-3.276428,-0.09381335,-0.36167166,-1.0567659,1.7145604,-0.15544294,-0.78586245,-0.41868737,-0.34825188,-0.5995537,-1.1917384,-1.7783409,-2.7790132,-2.6166968,-0.24846941,0.7946091,-3.4108737,-3.8383343,-3.3068032,-1.4199955,-0.09542537,-0.19895172,1
0.48947313,-0.035987042,-0.9129036,-0.2859323,-0.19865873,0.1522275,0.31719416,-0.3811112,0.025529265,0.55109113,0.107252665,0.60445035,0.057091203,-0.056538437,-0.20681217,-0.197516,0.6465828,-0.14276275,-0.31708816,0.23309918,-0.6990232,-0.08115935,0.007663973,-0.06212115,-0.4398918,-0.5274554,-0.31826037,-0.027195955,0.34933257,0.34321806,-0.40683198,1.5081756,0.48389524,0.07995067,0.13624568,0.11771324,-0.09479778,-0.13437247,0
0.16458477,-0.36001533,-0.60192746,-0.15058872,-0.18295066,0.058120653,-1.1623793,-1.9130331,0.009305988,0.22130655,-1.3033155,0.64199036,-0.1127898,-0.09496962,-0.33730477,1.4661212,-0.09770381,-0.1409012,-0.26658237,-0.5369665,0.22759609,-0.09592934,-0.62913954,-0.04819707,-0.34944522,0.22593066,-1.8747737,-0.08126325,0.45876122,0.41616005,-0.34699833,-0.96443856,-0.14684702,0.44601613,0.2608221,-0.027691333,-0.094875075,-0.1394799,0
0.054941032,-0.1969411,0.26047614,-0.43581724,-0.11678913,0.19162647,0.842436,0.56605893,0.30058107,0.051113516,0.24743815,-0.37878194,0.34467894,-0.016166423,-0.22946055,-0.67451286,-0.18451664,-0.0839574,-0.2279179,0.9812424,-1.0768874,-0.030472958,-0.062323797,0.24748066,-0.43175513,-0.15193307,0.612933,0.018468544,0.37890556,0.36250165,-0.4996058,-0.099638574,-0.110063426,-0.38555413,0.20833087,0.25723463,-0.093713365,-0.08129647,0
-0.08318302,1.1479385,0.27848774,-0.7630632,0.030006066,0.08106831,2.0261087,0.88382876,0.13512081,0.026779467,0.4529964,0.9272676,0.99446243,-0.062004197,5.921983,-1.5891954,-0.21839869,-3.1754862e-05,6.2399664,-1.2014076,1.2262112,0.0856548,4.6700325,0.7580238,-0.4494159,-0.7273321,0.8847149,-0.23662691,-1.0420008,-1.4532274,-0.29364786,0.7275227,-0.13669972,0.2342041,0.5348886,0.09786278,-0.090830155,0.00560588,1
0.22625501,-0.08948196,-0.09942979,0.044841174,-0.114021696,0.30995992,1.5457805,0.5777085,0.0063435333,0.31240448,0.11239294,0.81094414,-0.38978162,-0.10526477,-0.14881355,-1.2234154,-0.23076957,-0.112073615,-0.25496104,1.418456,-1.3816628,-0.07501022,0.16399671,-0.1837326,-0.33939046,2.8203044,0.62378633,-0.12808803,0.55882716,0.536433,-0.1917779,-2.2490857,-0.22454855,0.53572994,0.3968507,-0.0692264,-0.09441832,-0.11276936,0
0.10670084,-0.30086586,1.5424349,-0.28008324,0.23525268,-0.045239598,0.55915767,-1.784989,0.010263555,0.10779358,-0.99222344,0.75692713,0.07987402,-0.053908996,-0.28563654,-0.28404304,0.5910153,-0.10385047,-0.059620883,1.3848821,-0.9512977,-0.097137526,-0.27473044,0.038616765,4.8294945,0.27046666,-1.8875083,0.018789403,0.41075277,0.379713,3.7547371,0.24756962,0.5399366,0.42730987,0.30585757,0.12717427,-0.09389192,-0.088553645,0
0.56069374,0.06409643,-0.45887494,0.29460528,-0.16998811,0.2500457,1.5309324,-0.37820527,-0.08563837,0.5684756,0.09390369,-0.6473457,-0.67914623,-0.08978571,-0.026061825,-1.0869513,0.6905155,-0.14819686,-0.24504925,0.09058086,-0.5631379,-0.09232856,0.43105206,-0.2601568,-0.35249844,-0.5293052,-0.32507965,0.09464854,0.6308634,0.629913,-0.33176765,0.43675137,0.53125423,0.8253954,0.52074057,-0.007227306,-0.09489273,-0.14069304,0
0.14045966,-0.22969349,0.49429658,-0.13459843,0.110728465,0.045217466,0.3577755,-1.8150028,-0.10385356,0.20763484,-1.0379069,0.703041,-0.16266409,-0.092754684,-0.2514196,0.17682081,0.50781107,-0.11789446,-0.14975761,0.23809133,-0.6164394,-0.093678646,-0.13719988,-0.13639766,3.5674405,0.5357753,-1.8755016,-0.10694748,0.57447726,0.5462595,3.1142476,-0.8524894,0.47937286,-0.2674214,0.5628617,-0.018912036,-0.09428509,-0.10615304,0
0.09547217,-0.11051148,-0.76482874,0.24378432,-0.13745554,0.18513191,0.009390295,0.76149887,0.08311599,0.1589592,-0.07791682,-0.20023318,-0.6798305,-0.10645703,-0.23777191,0.13934818,-0.5992473,-0.118302085,-0.31520522,-0.18855563,-0.35606796,-0.09629614,-0.08973496,-0.3423215,-0.27155718,-0.39336008,0.8178647,-0.10840459,0.35146338,0.3511764,-0.36708647,-0.039822064,-0.61083066,0.3855916,0.15270898,-0.074117176,-0.09463482,-0.124494925,0
0.40297213,-0.24784254,0.37269163,0.027479297,-0.19717656,0.046956398,0.60294616,-0.4058995,-0.21820591,0.5420466,-0.22390807,0.62257355,-0.3292558,-0.14075351,-0.26887178,-0.48713136,0.18314183,-0.14734934,-0.17143829,1.6664461,-1.3828524,-0.09348046,-0.20337255,-0.1403123,-0.36898154,-0.61793983,-0.34386462,-0.19936022,0.3040424,0.28549853,-0.1404781,0.5402692,0.015880046,0.6558132,0.14463085,-0.22306688,-0.09494195,-0.1441759,0
0.14902438,-0.2125943,-0.5041514,-0.14389479,-0.18537691,0.011276902,-0.31087005,-1.9074056,-0.09946144,0.25476292,-1.1388383,-0.13123378,-0.11923222,-0.102803834,-0.2820617,0.59341866,0.28194028,-0.14245212,-0.26905096,-0.19682042,-0.3481564,-0.095465295,-0.25872478,-0.07666092,-0.36331376,0.054188155,-1.8682493,-0.18251179,0.4450847,0.42376578,-0.11454137,-0.45503986,0.24374871,-0.20109527,0.27589515,-0.05918579,-0.09483017,-0.13647461,0
0.40635708,-0.26940075,0.27973068,-0.13241665,-0.09461036,0.06975071,0.22376624,-0.40071294,-0.0325882,0.4538145,-0.1754635,-0.90562207,-0.12842791,-0.09290221,-0.28838667,0.00065907603,0.23544616,-0.13108838,-0.14773692,1.2624725,-1.1316245,-0.09642741,-0.2873836,-0.10785085,-0.12921076,-0.3370845,-0.37353396,-0.015171013,0.390061,0.35938442,-0.8893338,0.50335306,0.09645164,-0.0083209,0.23946889,-0.019495143,-0.09466266,-0.12610833,0
0.24474072,-0.26921052,0.8270719,-0.119944625,-0.2130643,0.34767222,0.72347426,0.6120589,-0.04277933,0.23598775,0.8223398,0.60190743,-0.07755008,-0.07885643,-0.27357745,-0.49923342,0.48325107,-0.14626339,-0.16664952,2.1115,-1.5563601,-0.09341324,-0.22251116,0.036026653,-0.40626928,-0.6979686,0.69229007,0.06565179,0.39852375,0.3680361,-0.50906616,1.1307049,0.5365663,0.49012014,0.26086083,0.034998134,-0.09486447,-0.13876043,0
-4.1726933,-0.42762354,-0.1802007,-0.48280644,-0.14894243,0.40270302,-1.5540916,-0.7409522,-1.3854159,-3.7165914,-0.48074555,-2.256375,2.8785655,-0.27468434,-0.34336463,-1.5916514,-1.8587793,-0.111490756,-0.3552039,-1.1413233,1.2909062,-0.053314753,-0.7835714,-0.40646324,-0.42704946,-0.69060385,-0.69954854,-1.7340409,-2.7713084,-2.6075938,-0.2750123,0.78267133,0.11718259,-3.8353443,-3.288261,-1.4187654,-0.09430247,-0.10699423,1
0.1254026,-0.2913414,1.3514061,-0.3089092,0.083360195,-0.04947716,0.6464508,-1.8235071,0.04495515,0.14259046,-1.0470487,0.6875608,0.114224635,-0.050647695,-0.2812779,-0.32102567,0.46684083,-0.09928403,-0.08120538,1.7228024,-1.2046249,-0.08446048,-0.25527823,0.047323123,2.039944,-0.35079518,-1.8747946,-0.009775452,0.47502494,0.44618434,2.5692515,0.089371264,0.41421893,-0.32601842,0.3611442,0.13883087,-0.0938202,-0.08559163,0
0.09668842,-0.029445868,-1.1436607,-0.2985016,-0.17241026,-0.1511734,-0.17248172,1.1766323,0.11259386,0.15145597,0.90742916,-0.65658295,0.08548614,-0.052951787,-0.24026893,0.29251492,0.10275278,-0.13086185,-0.32592157,-0.13786006,-0.42111945,-0.08032967,-0.0981793,0.018647052,-0.36727116,-0.10909988,1.2501136,-0.09069827,0.33851725,0.33652267,-0.5861666,-0.009065027,0.0009026274,0.38729683,0.115461186,0.1306044,-0.09465852,-0.1258666,1
-0.06386949,0.8245255,-0.58085597,-0.86409384,0.03522731,0.55449903,1.7263912,0.74653065,0.2681197,0.09200379,-0.54310614,-2.256447,1.5379376,-0.09767369,2.457283,-1.5876826,-1.1459281,-0.06252377,-0.35317355,-1.0995009,1.7377275,-0.091072775,2.8571846,0.8608573,0.5457878,-0.5822973,0.74391377,-0.32479635,-2.2631772,-2.6078923,0.8634819,1.4664502,-0.9826694,0.27295023,0.21659212,-0.038483065,-0.093792304,-0.08445702,1
0.059322122,-0.31066626,0.6849886,-0.55219907,0.23780577,0.14787726,0.0225083,0.81312215,0.13355677,-0.044415623,0.8959872,0.67090446,0.6085326,-0.025617244,-0.30655274,0.17442796,0.34321126,0.060214136,-0.1788224,1.593757,-1.2557207,0.19177355,-0.38044107,0.40612358,-0.4323046,-0.5624686,0.7423696,0.21946612,0.36534736,0.3389624,-0.2606862,0.56892616,0.46702683,-0.4021063,0.20262884,0.22561057,-0.08662372,0.09159137,0
0.091892205,-0.30407014,2.5528326,-0.24021693,-0.105137065,0.25901508,1.089218,0.6185708,0.4006654,-0.5915293,3.1079805,0.6252949,0.13771184,0.2906758,-0.27109438,-0.8773775,2.7060952,-0.1314581,-0.026345361,1.9164047,-1.1455085,-0.048147105,-0.21233451,0.6605086,-0.39692715,-0.5658591,0.6621375,1.38707,0.3499175,0.32540154,-0.58218825,1.4035182,3.066601,-0.966162,0.26395884,1.0780793,-0.09402633,-0.09429264,0
0.24668607,-0.23056169,-0.14566192,0.13704185,0.22678769,0.30484882,-0.23132794,0.67833906,0.016228978,0.333451,-0.1107287,-0.25605044,-0.5091703,-0.11622926,-0.27807337,0.6568686,-0.46851307,-0.058896743,-0.26046604,-0.030253131,-0.49040738,-0.07853699,-0.24140877,-0.2572173,3.3566751,-0.23273909,0.60964465,-0.12530197,0.581176,0.55281067,3.1713247,-0.13982463,-0.4691811,-0.16299422,0.4257504,-0.11487384,-0.093300685,-0.06582488,0
0.50695217,-0.18431552,0.62241733,0.14266458,0.028904919,0.2308454,1.2963101,-0.2944844,1.0300767,-0.36281455,0.7792133,-0.4308563,-0.5053402,0.4985676,-0.19839107,-0.86310625,1.5682175,-0.10599844,-0.1565156,1.0878611,-1.1090999,-0.08730641,0.032187082,-0.036560252,0.8139322,1.2475177,-0.30802464,1.8419555,0.6098618,0.5876823,1.671544,-1.5462989,1.489563,0.80630064,0.49957213,1.5077994,-0.09365347,-0.07894574,0
0.061715778,-0.30152455,0.3567636,-0.08855387,-0.16224758,0.27653044,-0.033729296,0.65242887,0.16935396,0.08107931,0.12525062,0.54416496,-0.22028083,-0.06737235,-0.3059508,0.118367314,-0.3468208,-0.11275626,-0.21126491,1.3551891,-1.1661855,-0.07494353,-0.3770296,-0.10548085,-0.39711544,-0.7435462,0.7158656,-0.026654586,0.24335623,0.21916519,-0.40361136,0.8749696,-0.30147558,-0.39029706,0.08520999,0.07811709,-0.0944462,-0.1142066,0
0.10146926,-0.3378137,1.4183803,-0.2799942,-0.09418662,0.21163525,-0.37931585,0.87292105,-0.21397279,0.20018981,1.3887953,-0.40386873,0.05576757,-0.10819459,-0.31430614,0.58867776,0.82954806,-0.09820903,-0.06950228,-0.42018119,0.3342773,-0.06624335,-0.42716423,-0.13712527,-0.27961266,-0.7124709,0.9159541,-0.17780301,0.30499205,0.27666286,0.3877193,0.44743684,0.89714193,0.4104874,0.19799893,-0.08127573,-0.093630545,-0.07805612,1
0.219965,-0.27384794,0.21729693,0.03679786,-0.16640484,0.21018846,0.28101602,0.61187035,-0.20943664,0.2255738,1.2374138,0.5695403,-0.31842467,-0.10522093,-0.29303044,0.1020533,0.9277383,-0.14295307,-0.19679594,1.2911496,-1.1609029,-0.10171392,-0.30948934,-0.11378466,-0.3573434,0.78057426,0.6762125,0.03201201,0.40498424,0.3722625,-0.34415206,-1.3030441,0.96422327,0.4408465,0.4043878,-0.06904699,-0.09473016,-0.13014168,0
0.17645434,-0.22883378,0.75291073,-0.0058431164,-0.13524467,0.151541,1.3004136,0.922599,-0.20573969,0.26295438,1.4682009,0.6004419,-0.32482162,-0.10505286,-0.23748112,-1.1093363,0.90020955,-0.1309396,-0.18761584,2.495756,-1.8159701,-0.08182637,-0.08875808,-0.16567327,-0.37270406,-0.45746207,0.98023564,-0.13858055,0.37219304,0.34682974,-0.47510615,0.41772854,0.9087739,-0.17101291,0.25181898,-0.06835903,-0.094484754,-0.11622655,0
0.8081751,-0.38022855,-1.7364038,-4.5126e-08,-0.3195912,0.25311643,-1.5683241,1.1250921,-1.0351344,1.7708868,-2.6164584,-2.2458305,2.1751072,-0.27455378,-0.3432855,-1.5834043,-3.242467,0.078546844,-0.35402402,-2.8941896e-08,0.7991076,-0.13839915,-0.77456665,-0.40852332,1.7870014e-09,3.6735713e-08,1.2480371,-1.769574,-2.7672076,-2.6006498,-0.6169137,1.1588038,-3.3652709,1.139766,-3.2950041,-1.4029467,-0.09529465,-0.1766699,0
0.17645434,3.4991791,-1.7190214,0.35324648,-0.18703923,0.33271414,-0.5074718,0.95059866,0.1569943,0.015798556,0.9868119,-0.28224045,-0.7570457,-0.023895312,0.43219692,0.7312174,0.39234328,-0.14500313,0.6373212,-2.8941896e-08,0.7567998,-0.097546294,1.1245601,-0.29204202,-0.35293737,0.19933276,1.0262213,0.35651225,0.1246919,0.42890206,-0.41430447,-0.5739648,0.4669167,-0.43897423,0.20719235,0.2314166,-0.09485763,-0.13829926,1
0.5123723,-0.34314853,0.4527436,0.5129333,-0.16335417,0.29178417,-0.6571241,-0.36593777,-0.27328256,0.5015255,0.8194473,0.56377727,-0.9184185,-0.1024944,-0.32587558,1.0746583,1.712745,-0.1461005,-0.17107193,0.014270494,-0.1446638,-0.078224935,-0.51058125,-0.30805996,-0.38344702,2.4109302,-0.31491646,0.12246487,0.5449724,0.49623966,-0.25641423,-2.1963396,1.5930082,0.047611263,0.39916262,-0.05792845,-0.094700485,-0.12834662,0
0.19134308,-0.29641274,1.2040148,-0.20005152,-0.06609236,0.084171556,0.6111248,0.9111274,-0.08581735,0.121407084,1.8401242,0.6180082,0.010218956,-0.051166393,-0.28721341,-0.48035905,1.2622039,-0.121093504,-0.16885185,2.3062198,-1.5765133,-0.055046044,-0.28194758,0.083954334,-0.31967255,0.39198917,0.945075,0.17771348,0.29947808,0.2720862,-0.6657474,-0.70908505,1.308557,-0.31757462,0.16029307,0.13698275,-0.09414205,-0.09945252,0
0.71655256,0.002259837,-0.538516,0.3013552,0.19571409,0.19565552,1.2711892,-0.2476114,-0.05095405,0.586714,-0.26224995,1.0383296,-0.6603425,-0.10537563,-0.119157545,-0.6921905,0.16802007,-0.079853326,-0.26412547,0.71527153,-1.0029677,-0.07939896,0.23484826,-0.29988328,3.4218543,-0.370323,-0.317357,0.40096864,0.7875297,0.7562915,3.136085,0.1801929,-0.00066255766,0.09082645,0.6477766,-0.0696805,-0.09354288,-0.07470513,0
0.079383366,-0.3338163,-0.48764005,-0.1385518,-0.121997066,0.30597907,-1.1506498,0.44648996,1.5308566,-0.60817486,0.11964607,0.7208554,-0.17723155,0.4692915,-0.33093125,1.6746798,-0.25667635,-0.12482599,-0.21134196,-1.0300941,1.682917,-0.10098867,-0.5558205,0.13298994,-0.17687389,-0.67636645,0.493635,1.3928984,0.4444091,0.38413492,-0.8441706,0.7403745,-0.15793747,0.19941379,0.48689675,1.4511278,-0.09463015,-0.12422697,0
0.18820414,-0.34806162,0.022460993,0.26698753,-0.16913868,0.3033852,-0.9737408,0.49022043,0.09274208,0.2634227,-0.28561887,0.9987113,-0.6715024,-0.10832718,-0.33107924,1.6037713,-0.629307,-0.12306643,-0.18707642,-0.7461952,0.55012685,-0.079308115,-0.55727184,-0.2603912,-0.3432568,1.4455427,0.55396575,-0.11367221,0.7396252,0.67771924,-0.11072138,-1.8244588,-0.63163596,0.5013418,0.6030775,-0.08182346,-0.094729334,-0.13009141,0
0.3523161,-0.15748362,-0.85071534,-0.4926418,0.20705937,-0.010201308,-0.41457757,-0.4129784,0.10591976,0.124208964,-0.34547812,-0.8043556,0.57243806,-0.061705746,-0.26889157,0.11933602,-0.01103981,-0.0007617031,-0.2760767,-0.44329575,-0.16032743,-0.07493638,-0.20345172,0.3422287,0.7916328,-0.48674682,-0.48866418,0.5262056,-0.097147495,-0.0804572,2.0006142,1.3938168,-0.05148413,-0.082547486,-0.32022262,0.098953225,-0.0906768,0.009307569,0
0.40060437,-0.22776547,0.59062123,0.08818546,-0.2216794,0.13713641,1.0317489,-0.41266444,-0.15441257,0.48910412,-0.113919236,0.5973024,-0.40947658,-0.11960499,-0.24476221,-0.70974773,0.33918715,-0.14736147,-0.1490444,1.9236088,-1.5085458,-0.09674108,-0.113636225,-0.17040099,-0.42183527,-0.72137994,-0.34237224,-0.09851787,0.4973107,0.46513495,-0.43643826,0.50041527,0.19715884,-0.025420042,0.37427822,-0.12924343,-0.09491893,-0.14252704,0
0.18104258,-0.39473605,-1.2620307,0.24038082,0.17859215,0.33644584,-1.4944971,1.0842308,-0.032173958,0.16311891,1.0025988,0.7437058,-0.61727595,-0.08035741,-0.34271368,1.8784261,0.39687428,-0.075887166,-0.3342399,-1.1193206,1.2402031,-0.07977082,-0.74191415,-0.27135512,1.4321338,-0.24530375,1.0370444,0.07149894,0.5522576,0.50196147,1.9128312,-0.23343271,0.4643759,0.40658706,0.32858774,0.029270113,-0.09319404,-0.062072918,1
0.092677146,-0.30240023,1.2704439,-0.2885853,-0.026264211,0.2271056,0.44114092,0.82882947,-0.14238414,0.19422883,1.1568139,0.6599749,0.04454663,-0.09651885,-0.290929,-0.2746699,0.6387504,-0.060214393,-0.09588764,1.4375223,-1.0230496,-0.047693923,-0.29936484,-0.13452668,-0.31636828,-0.6559572,0.848183,-0.18520361,0.3025196,0.27708402,0.25725284,0.7191297,0.70050746,0.3745911,0.18951307,-0.033864126,-0.09244203,-0.03779558,1
-0.07950595,-0.23115739,0.19767405,-0.43744993,-0.17931952,-0.24677293,0.044837214,-1.8966267,0.22182041,-0.21439227,-1.1077846,0.57482535,0.28364924,-0.0060548177,-0.26086468,0.19750994,0.1698815,-0.14211921,0.124681875,-0.81500584,0.6739706,-0.09548652,-0.17214599,0.0720141,-0.37871844,-0.709388,-1.8593973,0.25456727,0.18941124,0.16276951,-0.5376281,0.8650292,0.13244864,-0.5662373,0.2500924,0.29043657,-0.094817005,-0.13561374,1
-0.33625522,-0.42279056,-1.2886552,-0.67666215,-0.24086338,0.55450714,-1.5573816,1.3957751,-1.2850252,0.48082379,-1.5901023,-2.2586033,2.326116,-0.2742901,-0.34335053,-1.5865124,-2.3553998,-0.088238485,-0.35640886,-1.1439121,1.3253894,-0.10331141,-0.7816423,-0.37928277,-0.41415283,-0.65543026,1.4953154,-1.7028531,-2.7688594,-2.6058075,-0.04689855,0.8624706,-2.346219,-0.009234657,-3.28651,-1.380293,-0.09494749,-0.14457762,0
0.41303474,-0.28945833,-0.6951497,0.17673092,-0.1981582,0.12524557,-0.62045914,-0.44408113,-0.12032347,0.500341,-0.33441284,-0.08487323,-0.5320064,-0.12405097,-0.318851,-0.023629874,0.053172734,-0.13737346,-0.28745872,0.5171941,-0.81762916,-0.08644229,-0.45750186,-0.24004866,-0.39339024,-0.14036314,-0.38219175,-0.093682595,-0.4182067,-0.39657035,-0.75499284,-0.4019196,-0.07965274,0.6596557,-0.68632346,-0.1484094,-0.094811976,-0.13528727,0
0.08425079,-0.32637975,0.9275304,0.8475353,-0.12377818,0.19179259,-0.28600913,0.9383776,-0.98684824,0.57801425,0.8157488,0.40820616,-0.82909286,-0.2564291,-0.31246164,0.46834978,0.22543074,-0.10009263,-0.08292681,0.0370589,-0.08263741,-0.080710225,-0.4155341,-0.28924975,-0.3132779,-0.7258721,0.992308,-0.9725241,0.30257183,0.2774041,0.013466246,0.9557508,0.21919057,0.28193498,0.17435926,-1.0005004,-0.0939609,-0.091467194,1
0.09180481,-0.31496674,1.1763402,-0.28589636,-0.07228738,0.21340902,-0.13187096,0.8027121,0.012620863,0.11819732,0.97969556,0.6581677,0.07580728,-0.060409386,-0.3024365,0.4794583,0.4621921,-0.07091487,-0.019101286,-0.30857027,0.2293253,-0.042262126,-0.35763684,-0.029125674,-0.33729994,-0.6995366,0.8374071,-0.034818295,0.40496734,0.370231,0.16758189,0.4272991,0.52015686,0.38183925,0.35022363,0.10368072,-0.09294872,-0.053762928,1
-0.004358221,-0.2726211,1.2004846,0.16633242,-0.16054866,0.029379465,0.769263,-1.8857217,-0.16399325,0.06999976,-1.1069441,0.9567695,-0.5429445,-0.11730646,-0.2687921,-0.23022614,0.26489317,-0.13916947,-0.05448494,1.2064377,-0.8997533,-0.08823728,-0.2030537,-0.25367954,-0.35520974,-0.14404283,-1.8547463,-0.14980723,0.6153076,0.5671942,-0.34007138,-0.1986653,0.28308645,0.31972957,0.5851797,-0.11944247,-0.09476633,-0.13237952,0
0.12250238,-0.19505993,0.5037255,-0.13302375,-0.22302096,0.25486174,0.71957844,0.40801722,0.70093817,-0.071962096,-0.20620547,-0.72452945,-0.1671718,0.06780772,-0.2172763,-0.25615752,-0.55048555,-0.13646631,-0.16343667,0.3931841,-0.7342547,-0.079370044,-0.023887469,0.014320705,-0.45510712,1.9279429,0.48907542,0.41362885,0.60959697,0.5836581,-0.30787855,-1.6938591,-0.5168429,0.4141151,0.5056056,0.5160996,-0.094894126,-0.1407893,0
